ts,host,user,event,attempts,severity,ip,file,proc,dst,message,geo,notes,source,hour,day_of_week,month,is_weekend,is_off_hours,message_length,has_ip,has_error,has_attempts,is_suspicious,is_high_risk
2027-01-30T14:05:25Z,RISK-57-prod.financial.local,umang.taylor,106023,0.0,HIGH,172.19.180.80,Z:\Finance\2026-01-31\test.mp4,chrome.exe,ATM-88-uat.core.banking:443,106023: umang.taylor performed swift operation,Frankfurt,COMPLIANCE_SUSPICIOUS_URGENT_ISTE,cisco_asa,14,5,1,1,0,46,0,0,0,1,1
2026-10-09T21:56:46Z,DB-34-sandbox,mugdha_johnson19,workflow_run,0.0,HIGH,158.199.112.119,,sqlservr.exe_v5.4,ATM-23-sandbox:3306,workflow_run: mugdha_johnson19 performed swift operation,US,THREAT_SUSPICIOUS_URGENT_NON,github_actions,21,4,10,0,1,56,0,0,0,1,1
2026-05-03T12:57:10Z,BRANCH-41-dr,billy_moore,SYSCALL,0.0,MEDIUM,8.168.200.216,,prometheus_v8.2,,SYSCALL: billy_moore performed reconciliation operation,,SEC_BASELINE_QUIS,auditd,12,6,5,1,0,55,0,0,0,0,0
2026-10-18T17:11:55Z,SWIFT-56,svc_audit,Audit,0.0,LOW,172.24.126.171,,WINWORD.EXE_v9.2,,Audit log: modify performed by svc_audit,,THREAT_BASELINE_MUST,azure_ad,17,6,10,1,0,40,0,0,0,0,0
,WKS-82-prod.secure.bank,ngibson,THREAT,0.0,LOW,172.30.34.205,/etc/repellendus/accusamus.conf,WINWORD.EXE,WEB-34:8443,THREAT: ngibson performed payment operation,"Zurich, CH",GT_BASELINE_FUGA,palo_alto,0,0,0,0,1,43,0,0,0,0,0
2026-08-31T12:04:32Z,,svc_archive,Prevention,0.0,LOW,92.38.209.16,,sqlservr.exe,DC-70-dev.core.banking:445,Prevention: svc_archive performed transaction operation,Dubai,AUDIT_BASELINE_PUBL,crowdstrike,12,0,8,0,0,55,0,0,0,0,0
2026-05-08T23:46:40Z,PAY-22,david_varkey,302016,0.0,LOW,10.198.70.92,C:\Users\kharvey\Documents\second.flac,powershell.exe,DC-08.bank.internal:443,302016: david_varkey performed transaction operation,,AUDIT_BASELINE_LOT,cisco_asa,23,4,5,0,1,52,0,0,0,0,0
2026-10-10T01:34:18Z,HR-50,aarnav.ganesan,job_execution,0.0,LOW,63.177.87.81,,kubelet,CORE-77:1433,job_execution: aarnav.ganesan performed balance operation,"Mumbai, IN",AUDIT_BASELINE_QUAS,github_actions,1,5,10,1,1,57,0,0,0,0,0
2026-07-30T08:28:08Z,OPS-16-dr.secure.bank,svc_cicd_prod,CreateAccessKey,0.0,UNKNOWN,69.112.84.50,,docker,,CreateAccessKey: svc_cicd_prod performed settlement operation,,AUDIT_BASELINE_DESE,aws_cloudtrail,8,3,7,0,0,61,0,0,0,0,0
2026-08-17T13:36:48Z,,svc_scanner75,XSS,0.0,LOW,204.207.117.3,,python.exe,,XSS: svc_scanner75 performed transfer operation,Toronto,GT_BASELINE_DIGN,cloud_waf,13,0,8,0,0,47,0,0,0,0,0
2026-09-21T09:01:58Z,SWIFT-75.bank.internal,pnoble,13,0.0,MEDIUM,10.192.104.211,C:\Users\destiny.cox\Documents\ex.tiff,tomcat9.exe,PROXY-24.bank.internal:445,13: pnoble performed swift operation,Singapore,THREAT_BASELINE_NEMO,sysmon,9,0,9,0,0,36,0,0,0,0,0
2026-06-21T03:56:59Z,PAY-65-sandbox,svc_audit,106001,0.0,LOW,28.121.116.45,,kubelet,crm.knight.com:3389,106001: svc_audit performed audit operation,Mumbai,AUDIT_BASELINE_DOLO,cisco_asa,3,6,6,1,1,43,0,0,0,0,0
2026-03-13T21:29:48Z,SWIFT-88-uat,aoak57,4625,44.0,CRITICAL,172.18.236.140,,kubelet,,"An account failed to log on. Account: aoak57, Source IP: 172.18.236.140",,SEC_BRUTE_FORCE_URGENT_BEAT,windows_security,21,4,3,0,1,71,1,1,1,1,1
2026-04-23T06:06:12Z,PROXY-82-dr,svc_scanner,Suspicious,0.0,LOW,37.213.1.168,Z:\Finance\2026-03-03\throw.jpg,OUTLOOK.EXE,,Suspicious: svc_scanner performed transaction operation,AU,GT_BASELINE_CHAN,sentinel_one,6,3,4,0,1,55,0,0,0,0,0
2026-08-12T06:21:43Z,COMP-96.bank.internal,svc_archive,URL,0.0,UNKNOWN,192.168.30.13,,cmd.exe,TRADING-31-sandbox.bank.internal:445,URL: svc_archive performed transaction operation,HK,COMPLIANCE_BASELINE_IN,palo_alto,6,2,8,0,1,48,0,0,0,0,0
2026-06-20T10:22:03Z,ATM-77.core.banking,virginia.taylor67,Prevention,0.0,MEDIUM,62.205.38.18,,EXCEL.EXE,,Prevention: virginia.taylor67 performed clearing operation,London,GT_BASELINE_CUPI,crowdstrike,10,5,6,1,0,58,0,0,0,0,0
2026-04-21T16:42:05Z,WEB-29.financial.local,colin_scott26,Suspicious,0.0,CRITICAL,10.3.58.165,C:\Users\rohan_dubey\Documents\similique.wav,nginx.exe_v4.2,,Suspicious: colin_scott26 performed balance operation,"Dubai, AE",THREAT_HIGH_RISK_URGENT_PRES,sentinel_one,16,1,4,0,0,53,0,0,0,1,1
2026-05-18T09:57:39Z,HR-95-sandbox.secure.bank,msoni37,302016,0.0,MEDIUM,192.168.78.149,,docker,SWIFT-05:443,302016: msoni37 performed settlement operation,,SEC_BASELINE_OCCA,cisco_asa,9,0,5,0,0,46,0,0,0,0,0
2026-04-02T09:48:38Z,ATM-13-uat.bank.internal,svc_archive_prod,PROCTITLE,0.0,LOW,146.165.26.174,/etc/cost/expedita.conf,prometheus_v3.7,PROXY-02:27017,PROCTITLE: svc_archive_prod performed reconciliation operation,,COMPLIANCE_BASELINE_RED,auditd,9,3,4,0,0,62,0,0,0,0,0
2026-12-19T05:38:34Z,,reyansh_raman,106001,0.0,MEDIUM,165.44.179.119,/opt/banking/produce/bin/quisquam.ods,EXCEL.EXE,,106001: reyansh_raman performed transfer operation,Singapore,AUDIT_BASELINE_WIND,cisco_asa,5,5,12,1,1,50,0,0,0,0,0
2026-03-16T22:24:38Z,CRM-73,clive.nelson,shell_in_container,0.0,LOW,92.243.131.7,,WINWORD.EXE_v1.4,,shell_in_container: clive.nelson performed payment operation,Toronto,GT_BASELINE_AT,falco,22,0,3,0,1,60,0,0,0,0,0
,RISK-48-dr.secure.bank,tsmith42,CreateAccessKey,0.0,MEDIUM,94.186.51.28,,svchost.exe,PAYMENT-97.bank.internal:8443,CreateAccessKey: tsmith42 performed settlement operation,CA,COMPLIANCE_BASELINE_VOLU,aws_cloudtrail,0,0,0,0,1,56,0,0,0,0,0
2026-08-22T19:27:06Z,ATM-46,svc_reporting,4702,0.0,HIGH,10.230.152.240,,lsass.exe,,4702: svc_reporting performed transfer operation,,ANOMALY_SUSPICIOUS_URGENT_OMNI,windows_security,19,5,8,1,1,48,0,0,0,1,1
2026-12-12T03:07:10Z,DC-50.core.banking,saksham.lad,shell_in_container,0.0,MEDIUM,85.103.227.131,/etc/pariatur/vero.conf,WINWORD.EXE,,shell_in_container: saksham.lad performed transfer operation,"Singapore, SG",GT_BASELINE_UNDE,falco,3,5,12,1,1,60,0,0,0,0,0
2026-04-13T21:10:27Z,GW-92,heather.barker91,SignIn,4.0,LOW,91.202.170.41,,explorer.exe,FINANCE-02-dev.bank.internal:3389,Sign-in activity for heather.barker91 from IP 91.202.170.41,"Sydney, AU",THREAT_BASELINE_INTE,azure_ad,21,0,4,0,1,59,1,0,1,0,0
2026-09-25T21:52:38Z,OPS-83,alawrence,New-InboxRule,0.0,LOW,160.94.159.221,,prometheus_v3.7,,New-InboxRule: alawrence performed clearing operation,Tokyo,GT_BASELINE_INCI,office365,21,4,9,0,1,53,0,0,0,0,0
2026-08-23T21:07:29Z,GW-45.secure.bank,svc_monitor,write_binary_dir,0.0,HIGH,118.36.209.189,\\fileserver\share\Stage\never.tiff,tomcat9.exe,,write_binary_dir: svc_monitor performed transaction operation,AE,ANOMALY_SUSPICIOUS_URGENT_CONF,falco,21,6,8,1,1,61,0,0,0,1,1
2026-04-22T21:20:50Z,BRANCH-83.core.banking,mdube,job_execution,0.0,MEDIUM,223.157.120.220,,sqlservr.exe_v4.9,,job_execution: mdube performed clearing operation,"Tokyo, JP",SEC_BASELINE_SAPI,github_actions,21,2,4,0,1,49,0,0,0,0,0
2026-04-11T11:48:49Z,HR-62-prod,carl.cunningham,job_execution,0.0,LOW,105.81.253.42,,cmd.exe,,job_execution: carl.cunningham performed transfer operation,"Frankfurt, DE",GT_BASELINE_ERRO,github_actions,11,5,4,1,0,59,0,0,0,0,0
2026-06-07T07:22:59Z,CRM-09-sandbox.secure.bank,pmyers,action_execution,0.0,LOW,97.232.14.141,,svchost.exe,,action_execution: pmyers performed transaction operation,,COMPLIANCE_BASELINE_REPU,github_actions,7,6,6,1,1,56,0,0,0,0,0
2026-03-18T05:49:31Z,AUDIT-09.secure.bank,andrew.phillips4,MailItemsAccessed,0.0,LOW,10.25.210.140,,nginx.exe_v8.5,AUDIT-69:3306,MailItemsAccessed: andrew.phillips4 performed reconciliation operation,AU,SEC_BASELINE_EXPL,office365,5,2,3,0,1,70,0,0,0,0,0
2027-02-12T10:18:39Z,DB-84,trevor_venkatesh,ConsoleLogin,0.0,MEDIUM,192.168.251.72,,OUTLOOK.EXE,,ConsoleLogin: trevor_venkatesh performed clearing operation,,COMPLIANCE_BASELINE_HIC,aws_cloudtrail,10,4,2,0,0,59,0,0,0,0,0
2026-10-18T22:32:21Z,BRANCH-70,jennifer_russell,MailItemsAccessed,0.0,LOW,219.1.155.255,,powershell.exe,,MailItemsAccessed: jennifer_russell performed settlement operation,,AUDIT_BASELINE_SECT,office365,22,6,10,1,1,66,0,0,0,0,0
2026-03-22T23:46:38Z,RISK-57.core.banking,,smb_files,0.0,LOW,172.31.111.242,C:\Windows\System32\delectus.js,kubelet,payment-api.mody.biz:22,smb_files: svc_backup_prod65 performed transfer operation,,THREAT_BASELINE_BE,zeek,23,6,3,1,1,57,0,0,0,0,0
2026-05-25T13:16:49Z,TRADING-54-dr.secure.bank,monique_rogers,read_sensitive_file,0.0,MEDIUM,10.202.197.112,\\fileserver\share\Temporibus\fuga.csv,docker_v5.6,,read_sensitive_file: monique_rogers performed settlement operation,"Sydney, AU",AUDIT_BASELINE_VOLU,falco,13,0,5,0,0,66,0,0,0,0,0
2026-06-21T19:59:28Z,PAY-16.financial.local,scooper,FileUploaded,0.0,MEDIUM,52.179.173.188,C:\Windows\System32\follow.tiff,nginx.exe,COMP-02-dr.secure.bank:3389,FileUploaded: scooper performed audit operation,"Zurich, CH",THREAT_BASELINE_SUNT,sharepoint,19,6,6,1,1,47,0,0,0,0,0
2027-01-29T10:53:48Z,MON-91.financial.local,samantha.espinoza,4625,59.0,CRITICAL,142.41.20.57,,tomcat9.exe_v2.6,,"An account failed to log on. Account: samantha.espinoza, Source IP: 142.41.20.57",,SEC_BRUTE_FORCE_URGENT_ELIG,windows_security,10,4,1,0,0,80,1,1,1,1,1
2026-06-05T16:45:53Z,RISK-40,paul_sodhi,FileUploaded,0.0,LOW,192.168.190.19,,chrome.exe,APP-39.secure.bank:443,FileUploaded: paul_sodhi performed balance operation,GB,THREAT_BASELINE_VEL,sharepoint,16,4,6,0,0,52,0,0,0,0,0
2026-06-16T04:16:58Z,SWIFT-37-sandbox.core.banking,joanna.allen,106001,0.0,LOW,86.229.222.241,,lsass.exe,core-bank.robertson-richards.com:27017,106001: joanna.allen performed transfer operation,"Mumbai, IN",SEC_BASELINE_LAW,cisco_asa,4,1,6,0,1,49,0,0,0,0,0
2026-10-09T16:16:04Z,PAY-39-dev.financial.local,domain_admin,CreateAccessKey,0.0,LOW,89.157.126.221,,tomcat9.exe_v9.7,FINANCE-78-prod:8443,CreateAccessKey: domain_admin performed audit operation,"Dubai, AE",SEC_BASELINE_BACK,aws_cloudtrail,16,4,10,0,0,55,0,0,0,0,0
2026-06-28T20:02:06Z,OPS-31-uat,sherry.lewis29,4698,0.0,LOW,172.29.181.144,,tomcat9.exe,,4698: sherry.lewis29 performed transaction operation,,GT_BASELINE_NON,windows_security,20,6,6,1,1,52,0,0,0,0,0
2026-03-21T08:59:49Z,FS-88,kwade,DeleteUser,0.0,CRITICAL,172.21.90.87,C:\Windows\Temp\produce.wav,cmd.exe,,DeleteUser: kwade performed clearing operation,Zurich,AUDIT_HIGH_RISK_URGENT_SUCC,aws_cloudtrail,8,5,3,1,0,46,0,0,0,1,1
2026-11-20T21:20:35Z,WKS-75,compliance60,Blocked,0.0,LOW,207.87.159.80,,cmd.exe,,Blocked: compliance60 performed clearing operation,Zurich,ANOMALY_BASELINE_ASSU,sentinel_one,21,4,11,0,1,50,0,0,0,0,0
2026-12-10T14:20:40Z,DB-10-dev.secure.bank,njordan,106001,0.0,LOW,192.168.144.128,/var/log/newspaper/blanditiis.js.log,systemd,,106001: njordan performed transaction operation,,THREAT_BASELINE_QUIC,cisco_asa,14,3,12,0,0,47,0,0,0,0,0
2027-01-07T11:53:15Z,WKS-22,admin,FileUploaded,0.0,LOW,192.168.102.213,\\fileserver\share\Vel\corrupti.wav,systemd,,FileUploaded: admin performed audit operation,"London, GB",THREAT_BASELINE_EXPL,sharepoint,11,3,1,0,0,45,0,0,0,0,0
2026-12-22T05:07:26Z,MON-83.financial.local,lnovak,read_sensitive_file,0.0,LOW,192.168.22.19,/etc/tenetur/station.conf,tomcat9.exe,,read_sensitive_file: lnovak performed reconciliation operation,"Zurich, CH",COMPLIANCE_BASELINE_PLAC,falco,5,1,12,0,1,62,0,0,0,0,0
2026-08-16T18:13:55Z,FINANCE-66,benjamin_andrade48,Threat,0.0,LOW,181.84.159.49,/var/log/amet/ipsum.doc.log,EXCEL.EXE,,Threat: benjamin_andrade48 performed clearing operation,,COMPLIANCE_BASELINE_ALIQ,sentinel_one,18,6,8,1,0,55,0,0,0,0,0
2026-10-20T21:20:50Z,BRANCH-94.secure.bank,simon.batta,FileUploaded,0.0,LOW,10.72.25.144,/opt/banking/neque/bin/beautiful.odt,WINWORD.EXE_v7.1,CORE-62:443,FileUploaded: simon.batta performed transfer operation,Frankfurt,SEC_BASELINE_NEQU,sharepoint,21,1,10,0,1,54,0,0,0,0,0
2027-01-07T03:11:37Z,CORE_BANK-52.bank.internal,svc_secrets_prod,EXECVE,0.0,LOW,71.252.91.86,,WINWORD.EXE_v4.2,TRADING-55.secure.bank:80,EXECVE: svc_secrets_prod performed clearing operation,,ANOMALY_BASELINE_ALIA,auditd,3,3,1,0,1,53,0,0,0,0,0
2027-02-08T00:59:26Z,CORE-95.core.banking,kmartinez,302015,0.0,MEDIUM,162.222.186.91,/etc/quia/temporibus.conf,explorer.exe,,302015: kmartinez performed transaction operation,JP,THREAT_BASELINE_NOST,cisco_asa,0,0,2,0,1,49,0,0,0,0,0
2026-04-23T09:36:49Z,TRADING-04.core.banking,lakshmi_castillo,Blocked,0.0,LOW,,,kubelet,RISK-30-sandbox.bank.internal:443,Blocked: lakshmi_castillo performed balance operation,,THREAT_BASELINE_BLUE,sentinel_one,9,3,4,0,0,53,0,0,0,0,0
2026-10-12T09:15:50Z,DB-30-dr.financial.local,bjones,FileUploaded,0.0,LOW,192.168.240.166,,sshd,,FileUploaded: bjones performed transaction operation,"Dubai, AE",SEC_BASELINE_CORR,sharepoint,9,0,10,0,0,52,0,0,0,0,0
2026-07-27T11:57:30Z,APP-64,katie.srinivas,4702,0.0,LOW,222.252.251.77,,prometheus,,4702: katie.srinivas performed settlement operation,,COMPLIANCE_BASELINE_CARE,windows_security,11,0,7,0,0,51,0,0,0,0,0
2026-07-24T14:30:12Z,APP-29.core.banking,domain_admin,Detection,0.0,MEDIUM,172.27.87.8,C:\Windows\System32\voluptatem.wav,svchost.exe,ledger.jones.com:22,Detection: domain_admin performed transfer operation,GB,THREAT_BASELINE_HAIR,crowdstrike,14,4,7,0,0,52,0,0,0,0,0
2026-10-10T21:24:09Z,CRM-33.core.banking,cloke,PATH,0.0,LOW,93.223.157.253,,,,PATH: cloke performed swift operation,,GT_BASELINE_DELE,auditd,21,5,10,1,1,37,0,0,0,0,0
2026-09-10T21:31:33Z,FS-88-sandbox.bank.internal,kristen.modi,TRAFFIC,0.0,LOW,172.25.59.220,,systemd,SWIFT-20.secure.bank:22,TRAFFIC: kristen.modi performed payment operation,Toronto,ANOMALY_BASELINE_MONE,palo_alto,21,3,9,0,1,49,0,0,0,0,0
2027-01-31T05:32:31Z,WKS-62.financial.local,shawn.hill,PROCTITLE,0.0,LOW,67.240.140.221,\\fileserver\share\Keep\husband.wav,EXCEL.EXE,,PROCTITLE: shawn.hill performed payment operation,,THREAT_BASELINE_PROP,auditd,5,6,1,1,1,49,0,0,0,0,0
2026-03-29T15:43:18Z,CORE-48.secure.bank,svc_secrets_prod36,ApplicationManagement,0.0,LOW,45.53.162.2,/etc/excepturi/early.conf,WINWORD.EXE,RISK-97-dr.core.banking:5432,ApplicationManagement: svc_secrets_prod36 performed clearing operation,,AUDIT_BASELINE_POSS,azure_ad,15,6,3,1,0,70,0,0,0,0,0
2026-06-16T04:10:20Z,TRADING-44,kanderson,TRAFFIC,0.0,LOW,10.125.233.226,C:\Windows\Temp\praesentium.odp,OUTLOOK.EXE,,TRAFFIC: kanderson performed swift operation,FR,THREAT_BASELINE_COUR,palo_alto,4,1,6,0,1,44,0,0,0,0,0
2026-04-18T02:59:07Z,ATM-45-sandbox,ssampath,4698,0.0,LOW,73.91.196.5,,tomcat9.exe,FINANCE-19-sandbox:8080,4698: ssampath performed transaction operation,,SEC_BASELINE_ULLA,windows_security,2,5,4,1,1,46,0,0,0,0,0
2026-03-18T13:54:30Z,CORE-97-dev,,Threat,0.0,LOW,10.215.190.34,,OUTLOOK.EXE_v7.9,SWIFT-51-uat:1433,Threat: cbrahmbhatt performed payment operation,,AUDIT_BASELINE_ASPE,sentinel_one,13,2,3,0,0,47,0,0,0,0,0
2026-03-26T23:35:27Z,BRANCH-26-sandbox.secure.bank,vihaan_day,4672,0.0,LOW,192.168.127.118,C:\Users\arobinson\Documents\nihil.xls,tomcat9.exe_v5.3,,4672: vihaan_day performed balance operation,JP,GT_BASELINE_IT,windows_security,23,3,3,0,1,44,0,0,0,0,0
2026-11-19T18:09:41Z,APP-21,fraud_analyst,PROCTITLE,0.0,LOW,129.137.230.158,,explorer.exe,,PROCTITLE: fraud_analyst performed audit operation,,COMPLIANCE_BASELINE_LARG,auditd,18,3,11,0,0,50,0,0,0,0,0
2026-07-30T01:06:37Z,DC-95,hazel_wade92,Threat,0.0,MEDIUM,20.81.171.233,C:\Windows\System32\support.mp4,nginx.exe,,Threat: hazel_wade92 performed transaction operation,,ANOMALY_BASELINE_QUAL,sentinel_one,1,3,7,0,1,52,0,0,0,0,0
2027-01-03T03:13:19Z,DC-63,svc_scanner_prod,workflow_run,0.0,MEDIUM,77.79.181.177,/opt/banking/est/bin/occaecati.csv,svchost.exe_v9.6,DB-52:443,workflow_run: svc_scanner_prod performed reconciliation operation,"Hong Kong, HK",SEC_BASELINE_MINU,github_actions,3,6,1,1,1,65,0,0,0,0,0
2026-03-31T15:32:49Z,DB-04,svc_monitor,SQL_Injection,0.0,UNKNOWN,172.31.53.252,,chrome.exe,MON-19.financial.local:8443,SQL_Injection: svc_monitor performed clearing operation,,ANOMALY_BASELINE_LEFT,cloud_waf,15,1,3,0,0,55,0,0,0,0,0
2026-10-23T07:14:38Z,FS-40-uat,mmiller,Blocked,0.0,LOW,172.26.11.190,,python.exe,PROXY-32:3306,Blocked: mmiller performed balance operation,,THREAT_BASELINE_REPR,sentinel_one,7,4,10,0,1,44,0,0,0,0,0
2027-01-17T01:40:27Z,TRADING-97-sandbox,svc_monitor_prod86,http,0.0,LOW,175.217.27.57,,sqlservr.exe,,http: svc_monitor_prod86 performed balance operation,"Toronto, CA",SEC_BASELINE_MYSE,zeek,1,6,1,1,1,52,0,0,0,0,0
2026-09-23T07:47:42Z,AUDIT-99,kayleigh_short,action_execution,0.0,MEDIUM,123.99.111.26,Z:\Finance\2026-01-04\commodi.flac,svchost.exe_v10.8,,action_execution: kayleigh_short performed audit operation,Singapore,AUDIT_BASELINE_EARU,github_actions,7,2,9,0,1,58,0,0,0,0,0
2026-10-29T04:39:53Z,FS-16-uat,hperez79,New-InboxRule,0.0,LOW,220.148.28.206,,chrome.exe,,New-InboxRule: hperez79 performed payment operation,,ANOMALY_BASELINE_PERS,office365,4,3,10,0,1,51,0,0,0,0,0
2026-05-24T08:44:53Z,HR-47-prod.bank.internal,kashish.dixon,302015,0.0,LOW,26.14.138.14,C:\Windows\System32\ducimus.bmp,explorer.exe,,302015: kashish.dixon performed transfer operation,,AUDIT_BASELINE_AMET,cisco_asa,8,6,5,1,0,50,0,0,0,0,0
2026-12-16T23:05:02Z,WKS-82.secure.bank,svc_etl_prod,THREAT,0.0,LOW,153.222.187.234,\\fileserver\share\Nihil\unde.mp4,python.exe,,THREAT: svc_etl_prod performed payment operation,AU,SEC_BASELINE_ALIA,palo_alto,23,2,12,0,1,48,0,0,0,0,0
2026-03-29T04:49:55Z,TRADING-48.secure.bank,sharon_cruz3,302016,0.0,LOW,204.118.244.134,,python.exe_v3.1,,302016: sharon_cruz3 performed reconciliation operation,,ANOMALY_BASELINE_STRA,cisco_asa,4,6,3,1,1,55,0,0,0,0,0
2026-04-11T14:07:53Z,CORE-30-sandbox,sachi_chandran,FileUploaded,0.0,LOW,98.18.44.233,,chrome.exe,PAY-60:445,FileUploaded: sachi_chandran performed clearing operation,Hong Kong,SEC_BASELINE_CHEC,sharepoint,14,5,4,1,0,57,0,0,0,0,0
2027-01-23T00:33:14Z,TRADING-21-dev,cwillis,Suspicious,0.0,LOW,10.20.116.141,/opt/banking/deleniti/bin/quia.js,WINWORD.EXE,COMP-50.secure.bank:27017,Suspicious: cwillis performed swift operation,,AUDIT_BASELINE_VITA,sentinel_one,0,5,1,1,1,45,0,0,0,0,0
2026-03-04T01:31:01Z,FS-24-uat,matthew.bandi,ApplicationManagement,0.0,LOW,172.21.203.69,,explorer.exe,DB-58:22,ApplicationManagement: matthew.bandi performed settlement operation,,GT_BASELINE_ALIQ,azure_ad,1,2,3,0,1,67,0,0,0,0,0
2026-11-05T07:36:04Z,AUDIT-38-prod.secure.bank,svc_vault_prod23,SYSCALL,0.0,CRITICAL,192.168.252.230,,sshd,,SYSCALL: svc_vault_prod23 performed reconciliation operation,GB,GT_HIGH_RISK_URGENT_DOLO,auditd,7,3,11,0,1,60,0,0,0,1,1
2026-04-19T04:17:31Z,ATM-12.secure.bank,svc_monitor,MailItemsAccessed,0.0,LOW,10.43.145.136,,prometheus,,MailItemsAccessed: svc_monitor performed reconciliation operation,,AUDIT_BASELINE_FIRE,office365,4,6,4,1,1,65,0,0,0,0,0
2026-04-04T13:05:36Z,FINANCE-05.financial.local,rthompson95,FileDownloaded,0.0,CRITICAL,192.168.131.160,,powershell.exe_v10.9,,FileDownloaded: rthompson95 performed clearing operation,CH,GT_HIGH_RISK_URGENT_RESP,office365,13,5,4,1,0,56,0,0,0,1,1
2026-04-08T16:35:35Z,ATM-62-prod,mariah_jones,ApplicationManagement,0.0,MEDIUM,10.244.203.64,,sshd,TRADING-14:443,ApplicationManagement: mariah_jones performed audit operation,,GT_BASELINE_TEMP,azure_ad,16,2,4,0,0,61,0,0,0,0,0
2026-10-16T03:44:35Z,PROXY-25,domain_admin59,FileDownloaded,0.0,LOW,172.31.244.57,,explorer.exe,ledger.reynolds.com:3306,FileDownloaded: domain_admin59 performed clearing operation,Mumbai,GT_BASELINE_NOST,sharepoint,3,4,10,0,1,59,0,0,0,0,0
2026-09-24T19:14:34Z,WKS-66.core.banking,svc_etl,SQL_Injection,0.0,HIGH,149.36.45.179,,explorer.exe,,SQL_Injection: svc_etl performed audit operation,,GT_SUSPICIOUS_URGENT_FACI,cloud_waf,19,3,9,0,1,48,0,0,0,1,1
2026-06-16T22:58:29Z,RISK-72-uat.bank.internal,svc_etl,MailItemsAccessed,0.0,LOW,172.27.232.110,/opt/banking/network/bin/key.html,chrome.exe_v6.1,,MailItemsAccessed: svc_etl performed clearing operation,JP,AUDIT_BASELINE_TEMP,office365,22,1,6,0,1,55,0,0,0,0,0
2027-02-08T05:09:16Z,CRM-78,turvi_mander39,DeleteUser,0.0,MEDIUM,10.5.79.166,/etc/magnam/totam.conf,powershell.exe,,DeleteUser: turvi_mander39 performed transfer operation,,COMPLIANCE_BASELINE_MOUT,aws_cloudtrail,5,0,2,0,1,55,0,0,0,0,0
2026-11-19T12:57:10Z,OPS-76.bank.internal,julia.potter,write_binary_dir,0.0,HIGH,172.56.102.234,,cmd.exe,ATM-53-dev:80,write_binary_dir: julia.potter performed clearing operation,,COMPLIANCE_SUSPICIOUS_URGENT_NEMO,falco,12,3,11,0,0,59,0,0,0,1,1
2026-08-01T00:13:17Z,ATM-64-uat,svc_deploy,SQL_Injection,0.0,LOW,10.32.4.209,C:\Windows\Temp\aliquam.flac,java.exe,,SQL_Injection: svc_deploy performed reconciliation operation,Tokyo,GT_BASELINE_SUCC,cloud_waf,0,5,8,1,1,60,0,0,0,0,0
2026-08-26T08:47:18Z,PAY-94,mking79,THREAT,0.0,LOW,113.104.71.41,,python.exe_v4.2,,THREAT: mking79 performed payment operation,,GT_BASELINE_EA,palo_alto,8,2,8,0,0,43,0,0,0,0,0
2026-03-22T14:33:00Z,PAYMENT-24.secure.bank,svc_scanner,302016,0.0,MEDIUM,172.31.221.104,,cmd.exe_v3.6,crm.brahmbhatt.info:22,302016: svc_scanner performed transaction operation�,,SEC_BASELINE_EAST,cisco_asa,14,6,3,1,0,52,0,0,0,0,0
2026-06-09T22:22:33Z,GW-74.financial.local,svc_monitor_prod,XSS,0.0,LOW,10.193.3.105,C:\Windows\Temp\ducimus.json,kubelet,COMP-35-dev:3389,XSS: svc_monitor_prod performed transaction operation,Singapore,AUDIT_BASELINE_RATE,cloud_waf,22,1,6,0,1,53,0,0,0,0,0
2026-10-20T12:48:00Z,HR-94-sandbox,ruth_robertson,Detection,0.0,MEDIUM,54.234.5.95,,cmd.exe,,Detection: ruth_robertson performed transaction operation,DE,GT_BASELINE_SAPI,crowdstrike,12,1,10,0,0,57,0,0,0,0,0
2026-05-23T21:50:21Z,RISK-11-uat.secure.bank,nicholas.hardin,THREAT,0.0,HIGH,,,powershell.exe,ATM-77:22,THREAT: nicholas.hardin performed settlement operation,DE,GT_SUSPICIOUS_URGENT_AB,palo_alto,21,5,5,1,1,54,0,0,0,1,1
2026-11-17T18:16:12Z,FINANCE-73,svc_cicd_prod,TRAFFIC,0.0,MEDIUM,172.31.29.123,,cmd.exe,,TRAFFIC: svc_cicd_prod performed transaction operation,,AUDIT_BASELINE_MATT,palo_alto,18,1,11,0,0,54,0,0,0,0,0
2026-03-11T06:43:58Z,FINANCE-81.core.banking,mcox,Suspicious,0.0,LOW,16.207.238.123,\\fileserver\share\Break\perhaps.ppt,nginx.exe,ledger.cross-murphy.com:8080,Suspicious: mcox performed payment operation,AE,COMPLIANCE_BASELINE_CITY,sentinel_one,6,2,3,0,1,44,0,0,0,0,0
2027-02-09T13:41:10Z,AUDIT-75-dr.secure.bank,settlement88,4625,84.0,CRITICAL,46.140.242.22,,EXCEL.EXE,,"An account failed to log on. Account: settlement88, Source IP: 46.140.242.22",,COMPLIANCE_BRUTE_FORCE_URGENT_REIC,windows_security,13,1,2,0,0,76,1,1,1,1,1
2027-02-22T05:38:18Z,MON-56,joshua.franklin87,FileDeleted,0.0,HIGH,175.81.175.63,,tomcat9.exe,,FileDeleted: joshua.franklin87 performed transaction operation,"Paris, FR",THREAT_SUSPICIOUS_URGENT_REM,sharepoint,5,0,2,0,1,62,0,0,0,1,1
